nid,ifid,raw_T,scbr,delta,flag
2,0, 297174936000000, 0.035036, 0.030000, 0
2,1, 297174936000000, 0.020408, 0.030000, 0
2,2, 297174936000000, 0.024130, 0.030000, 0
3,0, 297174936000000, 0.036839, 0.030000, 0
3,1, 297174936000000, 0.026852, 0.030000, 0
3,2, 297174936000000, 0.025875, 0.030000, 0
0,0, 297174936200000, 0.039698, 0.030000, 0
0,1, 297174936200000, 0.031191, 0.030000, 0
0,2, 297174936200000, 0.027392, 0.030000, 0
1,0, 297174936200000, 0.037278, 0.030000, 0
1,1, 297174936200000, 0.027253, 0.030000, 0
1,2, 297174936200000, 0.025352, 0.030000, 0
2,0, 297174936200000, 0.036398, 0.030000, 0
2,1, 297174936200000, 0.024804, 0.030000, 0
2,2, 297174936200000, 0.026665, 0.030000, 0
3,0, 297174936200000, 0.037300, 0.030000, 0
3,1, 297174936200000, 0.029486, 0.030000, 0
3,2, 297174936200000, 0.024618, 0.030000, 0
0,0, 297174936400000, 0.037269, 0.030000, 0
0,1, 297174936400000, 0.031655, 0.030000, 0
0,2, 297174936400000, 0.025376, 0.030000, 0
1,0, 297174936400000, 0.033139, 0.030000, 0
1,1, 297174936400000, 0.026767, 0.030000, 0
1,2, 297174936400000, 0.021436, 0.030000, 0
2,0, 297174936400000, 0.032699, 0.030000, 0
2,1, 297174936400000, 0.025542, 0.030000, 0
2,2, 297174936400000, 0.022092, 0.030000, 0
3,0, 297174936400000, 0.031690, 0.030000, 0
3,1, 297174936400000, 0.029343, 0.030000, 0
3,2, 297174936400000, 0.022529, 0.030000, 0
0,0, 297174936600000, 0.038975, 0.030000, 0
0,1, 297174936600000, 0.031888, 0.030000, 0
0,2, 297174936600000, 0.024368, 0.030000, 0
1,0, 297174936600000, 0.036909, 0.030000, 0
1,1, 297174936600000, 0.026523, 0.030000, 0
1,2, 297174936600000, 0.020938, 0.030000, 0
2,0, 297174936600000, 0.036690, 0.030000, 0
2,1, 297174936600000, 0.025911, 0.030000, 0
2,2, 297174936600000, 0.021266, 0.030000, 0
3,0, 297174936600000, 0.036185, 0.030000, 0
3,1, 297174936600000, 0.029272, 0.030000, 0
3,2, 297174936600000, 0.022944, 0.030000, 0
0,0, 297174936800000, 0.036907, 0.030000, 0
0,1, 297174936800000, 0.032004, 0.030000, 0
0,2, 297174936800000, 0.025324, 0.030000, 0
1,0, 297174936800000, 0.032955, 0.030000, 0
1,1, 297174936800000, 0.022022, 0.030000, 0
1,2, 297174936800000, 0.023609, 0.030000, 0
2,0, 297174936800000, 0.034305, 0.030000, 0
2,1, 297174936800000, 0.030476, 0.030000, 0
2,2, 297174936800000, 0.023773, 0.030000, 0
3,0, 297174936800000, 0.034052, 0.030000, 0
3,1, 297174936800000, 0.029236, 0.030000, 0
3,2, 297174936800000, 0.024612, 0.030000, 0
0,0, 297174937000000, 0.038794, 0.030000, 0
0,1, 297174937000000, 0.030602, 0.030000, 0
0,2, 297174937000000, 0.028722, 0.030000, 0
1,0, 297174937000000, 0.033897, 0.030000, 0
1,1, 297174937000000, 0.022691, 0.030000, 0
1,2, 297174937000000, 0.023485, 0.030000, 0
2,0, 297174937000000, 0.036032, 0.030000, 0
2,1, 297174937000000, 0.028378, 0.030000, 0
2,2, 297174937000000, 0.022107, 0.030000, 0
3,0, 297174937000000, 0.032986, 0.030000, 0
3,1, 297174937000000, 0.027758, 0.030000, 0
3,2, 297174937000000, 0.022526, 0.030000, 0
0,0, 297174937200000, 0.038277, 0.030000, 0
0,1, 297174937200000, 0.024061, 0.030000, 0
0,2, 297174937200000, 0.028961, 0.030000, 0
1,0, 297174937200000, 0.034369, 0.030000, 0
1,1, 297174937200000, 0.021565, 0.030000, 0
1,2, 297174937200000, 0.027802, 0.030000, 0
2,0, 297174937200000, 0.035436, 0.030000, 0
2,1, 297174937200000, 0.025869, 0.030000, 0
2,2, 297174937200000, 0.025653, 0.030000, 0
3,0, 297174937200000, 0.035373, 0.030000, 0
3,1, 297174937200000, 0.022639, 0.030000, 0
3,2, 297174937200000, 0.022943, 0.030000, 0
0,0, 297174937400000, 0.033638, 0.030000, 0
0,1, 297174937400000, 0.022250, 0.030000, 0
0,2, 297174937400000, 0.026161, 0.030000, 0
1,0, 297174937400000, 0.034604, 0.030000, 0
1,1, 297174937400000, 0.022463, 0.030000, 0
1,2, 297174937400000, 0.024121, 0.030000, 0
2,0, 297174937400000, 0.033678, 0.030000, 0
2,1, 297174937400000, 0.024614, 0.030000, 0
2,2, 297174937400000, 0.024507, 0.030000, 0
3,0, 297174937400000, 0.033647, 0.030000, 0
3,1, 297174937400000, 0.025919, 0.030000, 0
3,2, 297174937400000, 0.021692, 0.030000, 0
0,0, 297174937600000, 0.034239, 0.030000, 0
0,1, 297174937600000, 0.025725, 0.030000, 0
0,2, 297174937600000, 0.026220, 0.030000, 0
1,0, 297174937600000, 0.033262, 0.030000, 0
1,1, 297174937600000, 0.024371, 0.030000, 0
1,2, 297174937600000, 0.020821, 0.030000, 0
2,0, 297174937600000, 0.032799, 0.030000, 0
2,1, 297174937600000, 0.026907, 0.030000, 0
2,2, 297174937600000, 0.025393, 0.030000, 0
3,0, 297174937600000, 0.031323, 0.030000, 0
3,1, 297174937600000, 0.027560, 0.030000, 0
3,2, 297174937600000, 0.023986, 0.030000, 0
0,0, 297174937800000, 0.033080, 0.030000, 0
0,1, 297174937800000, 0.028923, 0.030000, 0
0,2, 297174937800000, 0.027710, 0.030000, 0
1,0, 297174937800000, 0.032591, 0.030000, 0
1,1, 297174937800000, 0.029706, 0.030000, 0
1,2, 297174937800000, 0.026470, 0.030000, 0
2,0, 297174937800000, 0.027980, 0.030000, 0
2,1, 297174937800000, 0.028054, 0.030000, 0
2,2, 297174937800000, 0.027297, 0.030000, 0
3,0, 297174937800000, 0.031622, 0.030000, 0
3,1, 297174937800000, 0.026920, 0.030000, 0
3,2, 297174937800000, 0.028053, 0.030000, 0
0,0, 297174938000000, 0.033960, 0.030000, 0
0,1, 297174938000000, 0.031981, 0.030000, 0
0,2, 297174938000000, 0.026995, 0.030000, 0
1,0, 297174938000000, 0.030796, 0.030000, 0
1,1, 297174938000000, 0.032373, 0.030000, 0
1,2, 297174938000000, 0.023455, 0.030000, 0
2,0, 297174938000000, 0.028490, 0.030000, 0
2,1, 297174938000000, 0.031547, 0.030000, 0
2,2, 297174938000000, 0.023868, 0.030000, 0
3,0, 297174938000000, 0.028851, 0.030000, 0
3,1, 297174938000000, 0.026600, 0.030000, 0
3,2, 297174938000000, 0.019866, 0.030000, 0
0,0, 297174938200000, 0.037320, 0.030000, 0
0,1, 297174938200000, 0.032051, 0.030000, 0
0,2, 297174938200000, 0.028098, 0.030000, 0
1,0, 297174938200000, 0.040118, 0.030000, 0
1,1, 297174938200000, 0.032246, 0.030000, 0
1,2, 297174938200000, 0.027788, 0.030000, 0
2,0, 297174938200000, 0.037505, 0.030000, 0
2,1, 297174938200000, 0.033293, 0.030000, 0
2,2, 297174938200000, 0.026534, 0.030000, 0
3,0, 297174938200000, 0.036225, 0.030000, 0
3,1, 297174938200000, 0.029360, 0.030000, 0
3,2, 297174938200000, 0.025993, 0.030000, 0
0,0, 297174938400000, 0.036080, 0.030000, 0
0,1, 297174938400000, 0.030625, 0.030000, 0
0,2, 297174938400000, 0.030109, 0.030000, 0
1,0, 297174938400000, 0.034559, 0.030000, 0
1,1, 297174938400000, 0.032183, 0.030000, 0
1,2, 297174938400000, 0.029954, 0.030000, 0
2,0, 297174938400000, 0.034712, 0.030000, 0
2,1, 297174938400000, 0.028327, 0.030000, 0
2,2, 297174938400000, 0.026407, 0.030000, 0
3,0, 297174938400000, 0.034073, 0.030000, 0
3,1, 297174938400000, 0.029280, 0.030000, 0
3,2, 297174938400000, 0.029057, 0.030000, 0
0,0, 297174938600000, 0.038380, 0.030000, 0
0,1, 297174938600000, 0.035753, 0.030000, 0
0,2, 297174938600000, 0.031114, 0.030000, 0
1,0, 297174938600000, 0.031779, 0.030000, 0
1,1, 297174938600000, 0.030692, 0.030000, 0
1,2, 297174938600000, 0.028117, 0.030000, 0
2,0, 297174938600000, 0.033316, 0.030000, 0
2,1, 297174938600000, 0.030223, 0.030000, 0
2,2, 297174938600000, 0.026344, 0.030000, 0
3,0, 297174938600000, 0.034456, 0.030000, 0
3,1, 297174938600000, 0.033620, 0.030000, 0
3,2, 297174938600000, 0.024748, 0.030000, 0
0,0, 297174938800000, 0.032230, 0.030000, 0
0,1, 297174938800000, 0.026636, 0.030000, 0
0,2, 297174938800000, 0.027237, 0.030000, 0
1,0, 297174938800000, 0.028930, 0.030000, 0
1,1, 297174938800000, 0.022646, 0.030000, 0
1,2, 297174938800000, 0.024278, 0.030000, 0
2,0, 297174938800000, 0.031158, 0.030000, 0
2,1, 297174938800000, 0.023872, 0.030000, 0
2,2, 297174938800000, 0.023392, 0.030000, 0
3,0, 297174938800000, 0.031728, 0.030000, 0
3,1, 297174938800000, 0.027030, 0.030000, 0
3,2, 297174938800000, 0.024054, 0.030000, 0
0,0, 297174939000000, 0.034995, 0.030000, 0
0,1, 297174939000000, 0.026458, 0.030000, 0
0,2, 297174939000000, 0.023099, 0.030000, 0
1,0, 297174939000000, 0.033345, 0.030000, 0
1,1, 297174939000000, 0.021543, 0.030000, 0
1,2, 297174939000000, 0.018719, 0.030000, 0
2,0, 297174939000000, 0.038839, 0.030000, 0
2,1, 297174939000000, 0.025076, 0.030000, 0
2,2, 297174939000000, 0.019696, 0.030000, 0
3,0, 297174939000000, 0.036204, 0.030000, 0
3,1, 297174939000000, 0.025195, 0.030000, 0
3,2, 297174939000000, 0.020807, 0.030000, 0
0,0, 297174939200000, 0.034917, 0.030000, 0
0,1, 297174939200000, 0.023449, 0.030000, 0
0,2, 297174939200000, 0.018149, 0.030000, 0
1,0, 297174939200000, 0.035552, 0.030000, 0
1,1, 297174939200000, 0.023911, 0.030000, 0
1,2, 297174939200000, 0.017440, 0.030000, 0
2,0, 297174939200000, 0.044140, 0.030000, 0
2,1, 297174939200000, 0.027138, 0.030000, 0
2,2, 297174939200000, 0.023788, 0.030000, 0
3,0, 297174939200000, 0.038442, 0.030000, 0
3,1, 297174939200000, 0.027197, 0.030000, 0
3,2, 297174939200000, 0.023544, 0.030000, 0
0,0, 297174939400000, 0.033419, 0.030000, 0
0,1, 297174939400000, 0.017185, 0.030000, 0
0,2, 297174939400000, 0.021775, 0.030000, 0
1,0, 297174939400000, 0.030816, 0.030000, 0
1,1, 297174939400000, 0.020716, 0.030000, 0
1,2, 297174939400000, 0.022880, 0.030000, 0
2,0, 297174939400000, 0.035110, 0.030000, 0
2,1, 297174939400000, 0.020489, 0.030000, 0
2,2, 297174939400000, 0.026494, 0.030000, 0
3,0, 297174939400000, 0.036641, 0.030000, 0
3,1, 297174939400000, 0.021979, 0.030000, 0
3,2, 297174939400000, 0.025932, 0.030000, 0
0,0, 297174939600000, 0.031209, 0.030000, 0
0,1, 297174939600000, 0.017752, 0.030000, 0
0,2, 297174939600000, 0.023067, 0.030000, 0
1,0, 297174939600000, 0.028448, 0.030000, 0
1,1, 297174939600000, 0.022038, 0.030000, 0
1,2, 297174939600000, 0.023620, 0.030000, 0
2,0, 297174939600000, 0.030595, 0.030000, 0
2,1, 297174939600000, 0.019404, 0.030000, 0
2,2, 297174939600000, 0.026387, 0.030000, 0
3,0, 297174939600000, 0.028441, 0.030000, 0
3,1, 297174939600000, 0.021629, 0.030000, 0
3,2, 297174939600000, 0.025126, 0.030000, 0
0,0, 297174939800000, 0.031565, 0.030000, 0
0,1, 297174939800000, 0.023476, 0.030000, 0
0,2, 297174939800000, 0.023214, 0.030000, 0
1,0, 297174939800000, 0.030184, 0.030000, 0
1,1, 297174939800000, 0.024159, 0.030000, 0
1,2, 297174939800000, 0.026410, 0.030000, 0
2,0, 297174939800000, 0.032717, 0.030000, 0
2,1, 297174939800000, 0.024302, 0.030000, 0
2,2, 297174939800000, 0.027793, 0.030000, 0
3,0, 297174939800000, 0.028720, 0.030000, 0
3,1, 297174939800000, 0.025415, 0.030000, 0
3,2, 297174939800000, 0.024243, 0.030000, 0
0,0, 297174940000000, 0.033202, 0.030000, 0
0,1, 297174940000000, 0.030718, 0.030000, 0
0,2, 297174940000000, 0.027667, 0.030000, 0
1,0, 297174940000000, 0.032512, 0.030000, 0
1,1, 297174940000000, 0.028139, 0.030000, 0
1,2, 297174940000000, 0.026345, 0.030000, 0
2,0, 297174940000000, 0.035239, 0.030000, 0
2,1, 297174940000000, 0.029671, 0.030000, 0
2,2, 297174940000000, 0.029957, 0.030000, 0
3,0, 297174940000000, 0.033240, 0.030000, 0
3,1, 297174940000000, 0.030227, 0.030000, 0
3,2, 297174940000000, 0.028181, 0.030000, 0
0,0, 297174940200000, 0.036941, 0.030000, 0
0,1, 297174940200000, 0.028499, 0.030000, 0
0,2, 297174940200000, 0.022593, 0.030000, 0
1,0, 297174940200000, 0.033676, 0.030000, 0
1,1, 297174940200000, 0.025750, 0.030000, 0
1,2, 297174940200000, 0.021932, 0.030000, 0
2,0, 297174940200000, 0.035039, 0.030000, 0
2,1, 297174940200000, 0.026516, 0.030000, 0
2,2, 297174940200000, 0.023738, 0.030000, 0
3,0, 297174940200000, 0.034040, 0.030000, 0
3,1, 297174940200000, 0.026794, 0.030000, 0
3,2, 297174940200000, 0.022851, 0.030000, 0
0,0, 297174940400000, 0.038811, 0.030000, 0
0,1, 297174940400000, 0.024470, 0.030000, 0
0,2, 297174940400000, 0.024437, 0.030000, 0
1,0, 297174940400000, 0.032798, 0.030000, 0
1,1, 297174940400000, 0.026015, 0.030000, 0
1,2, 297174940400000, 0.024106, 0.030000, 0
2,0, 297174940400000, 0.032020, 0.030000, 0
2,1, 297174940400000, 0.022018, 0.030000, 0
2,2, 297174940400000, 0.023549, 0.030000, 0
3,0, 297174940400000, 0.034440, 0.030000, 0
3,1, 297174940400000, 0.025077, 0.030000, 0
3,2, 297174940400000, 0.030405, 0.030000, 0
0,0, 297174940600000, 0.036065, 0.030000, 0
0,1, 297174940600000, 0.023915, 0.030000, 0
0,2, 297174940600000, 0.029738, 0.030000, 0
1,0, 297174940600000, 0.034519, 0.030000, 0
1,1, 297174940600000, 0.024687, 0.030000, 0
1,2, 297174940600000, 0.028113, 0.030000, 0
2,0, 297174940600000, 0.031210, 0.030000, 0
2,1, 297174940600000, 0.024149, 0.030000, 0
2,2, 297174940600000, 0.027835, 0.030000, 0
3,0, 297174940600000, 0.033180, 0.030000, 0
3,1, 297174940600000, 0.024218, 0.030000, 0
3,2, 297174940600000, 0.031263, 0.030000, 0
0,0, 297174940800000, 0.039193, 0.030000, 0
0,1, 297174940800000, 0.029477, 0.030000, 0
0,2, 297174940800000, 0.029469, 0.030000, 0
1,0, 297174940800000, 0.037000, 0.030000, 0
1,1, 297174940800000, 0.028404, 0.030000, 0
1,2, 297174940800000, 0.027197, 0.030000, 0
2,0, 297174940800000, 0.032385, 0.030000, 0
2,1, 297174940800000, 0.026674, 0.030000, 0
2,2, 297174940800000, 0.027057, 0.030000, 0
3,0, 297174940800000, 0.034010, 0.030000, 0
3,1, 297174940800000, 0.029629, 0.030000, 0
3,2, 297174940800000, 0.027311, 0.030000, 0
0,0, 297174941000000, 0.040016, 0.030000, 0
0,1, 297174941000000, 0.033719, 0.030000, 0
0,2, 297174941000000, 0.032255, 0.030000, 0
1,0, 297174941000000, 0.035920, 0.030000, 0
1,1, 297174941000000, 0.030262, 0.030000, 0
1,2, 297174941000000, 0.026738, 0.030000, 0
2,0, 297174941000000, 0.038072, 0.030000, 0
2,1, 297174941000000, 0.029397, 0.030000, 0
2,2, 297174941000000, 0.028129, 0.030000, 0
3,0, 297174941000000, 0.038865, 0.030000, 0
3,1, 297174941000000, 0.033795, 0.030000, 0
3,2, 297174941000000, 0.029716, 0.030000, 0
0,0, 297174941200000, 0.038888, 0.030000, 0
0,1, 297174941200000, 0.028539, 0.030000, 0
0,2, 297174941200000, 0.027807, 0.030000, 0
1,0, 297174941200000, 0.033920, 0.030000, 0
1,1, 297174941200000, 0.026811, 0.030000, 0
1,2, 297174941200000, 0.025049, 0.030000, 0
2,0, 297174941200000, 0.034996, 0.030000, 0
2,1, 297174941200000, 0.027839, 0.030000, 0
2,2, 297174941200000, 0.024284, 0.030000, 0
3,0, 297174941200000, 0.036853, 0.030000, 0
3,1, 297174941200000, 0.028577, 0.030000, 0
3,2, 297174941200000, 0.025078, 0.030000, 0
0,0, 297174941400000, 0.035404, 0.030000, 0
0,1, 297174941400000, 0.027410, 0.030000, 0
0,2, 297174941400000, 0.024124, 0.030000, 0
1,0, 297174941400000, 0.030000, 0.030000, 0
1,1, 297174941400000, 0.025085, 0.030000, 0
1,2, 297174941400000, 0.025665, 0.030000, 0
2,0, 297174941400000, 0.033458, 0.030000, 0
2,1, 297174941400000, 0.025599, 0.030000, 0
2,2, 297174941400000, 0.025282, 0.030000, 0
3,0, 297174941400000, 0.032926, 0.030000, 0
3,1, 297174941400000, 0.025969, 0.030000, 0
3,2, 297174941400000, 0.024219, 0.030000, 0
0,0, 297174941600000, 0.033662, 0.030000, 0
0,1, 297174941600000, 0.023925, 0.030000, 0
0,2, 297174941600000, 0.023742, 0.030000, 0
1,0, 297174941600000, 0.030960, 0.030000, 0
1,1, 297174941600000, 0.021303, 0.030000, 0
1,2, 297174941600000, 0.023052, 0.030000, 0
2,0, 297174941600000, 0.032689, 0.030000, 0
2,1, 297174941600000, 0.023020, 0.030000, 0
2,2, 297174941600000, 0.025781, 0.030000, 0
3,0, 297174941600000, 0.032423, 0.030000, 0
3,1, 297174941600000, 0.027584, 0.030000, 0
3,2, 297174941600000, 0.025249, 0.030000, 0
0,0, 297174941800000, 0.034251, 0.030000, 0
0,1, 297174941800000, 0.028022, 0.030000, 0
0,2, 297174941800000, 0.030471, 0.030000, 0
1,0, 297174941800000, 0.034360, 0.030000, 0
1,1, 297174941800000, 0.028171, 0.030000, 0
1,2, 297174941800000, 0.031966, 0.030000, 0
2,0, 297174941800000, 0.033765, 0.030000, 0
2,1, 297174941800000, 0.027570, 0.030000, 0
2,2, 297174941800000, 0.031491, 0.030000, 0
3,0, 297174941800000, 0.035092, 0.030000, 0
3,1, 297174941800000, 0.029852, 0.030000, 0
3,2, 297174941800000, 0.032685, 0.030000, 0
0,0, 297174942000000, 0.033086, 0.030000, 0
0,1, 297174942000000, 0.027151, 0.030000, 0
0,2, 297174942000000, 0.025855, 0.030000, 0
1,0, 297174942000000, 0.033140, 0.030000, 0
1,1, 297174942000000, 0.027226, 0.030000, 0
1,2, 297174942000000, 0.027663, 0.030000, 0
2,0, 297174942000000, 0.034302, 0.030000, 0
2,1, 297174942000000, 0.031305, 0.030000, 0
2,2, 297174942000000, 0.027865, 0.030000, 0
3,0, 297174942000000, 0.036426, 0.030000, 0
3,1, 297174942000000, 0.028066, 0.030000, 0
3,2, 297174942000000, 0.026982, 0.030000, 0
0,0, 297174942200000, 0.033963, 0.030000, 0
0,1, 297174942200000, 0.028176, 0.030000, 0
0,2, 297174942200000, 0.028988, 0.030000, 0
1,0, 297174942200000, 0.035450, 0.030000, 0
1,1, 297174942200000, 0.025293, 0.030000, 0
1,2, 297174942200000, 0.026972, 0.030000, 0
2,0, 297174942200000, 0.037491, 0.030000, 0
2,1, 297174942200000, 0.027332, 0.030000, 0
2,2, 297174942200000, 0.028533, 0.030000, 0
3,0, 297174942200000, 0.034173, 0.030000, 0
3,1, 297174942200000, 0.024253, 0.030000, 0
3,2, 297174942200000, 0.026631, 0.030000, 0
0,0, 297174942400000, 0.032941, 0.030000, 0
0,1, 297174942400000, 0.028688, 0.030000, 0
0,2, 297174942400000, 0.029094, 0.030000, 0
1,0, 297174942400000, 0.035145, 0.030000, 0
1,1, 297174942400000, 0.027246, 0.030000, 0
1,2, 297174942400000, 0.029546, 0.030000, 0
2,0, 297174942400000, 0.037626, 0.030000, 0
2,1, 297174942400000, 0.026806, 0.030000, 0
2,2, 297174942400000, 0.027406, 0.030000, 0
3,0, 297174942400000, 0.033046, 0.030000, 0
3,1, 297174942400000, 0.026727, 0.030000, 0
3,2, 297174942400000, 0.030836, 0.030000, 0
0,0, 297174942600000, 0.028051, 0.030000, 0
0,1, 297174942600000, 0.028944, 0.030000, 0
0,2, 297174942600000, 0.023307, 0.030000, 0
1,0, 297174942600000, 0.033532, 0.030000, 0
1,1, 297174942600000, 0.028223, 0.030000, 0
1,2, 297174942600000, 0.026453, 0.030000, 0
2,0, 297174942600000, 0.033313, 0.030000, 0
2,1, 297174942600000, 0.028003, 0.030000, 0
2,2, 297174942600000, 0.022463, 0.030000, 0
3,0, 297174942600000, 0.033943, 0.030000, 0
3,1, 297174942600000, 0.030883, 0.030000, 0
3,2, 297174942600000, 0.030018, 0.030000, 0
0,0, 297174942800000, 0.029985, 0.030000, 0
0,1, 297174942800000, 0.027612, 0.030000, 0
0,2, 297174942800000, 0.026253, 0.030000, 0
1,0, 297174942800000, 0.029806, 0.030000, 0
1,1, 297174942800000, 0.025792, 0.030000, 0
1,2, 297174942800000, 0.026366, 0.030000, 0
2,0, 297174942800000, 0.031156, 0.030000, 0
2,1, 297174942800000, 0.027142, 0.030000, 0
2,2, 297174942800000, 0.025832, 0.030000, 0
3,0, 297174942800000, 0.032932, 0.030000, 0
3,1, 297174942800000, 0.030042, 0.030000, 0
3,2, 297174942800000, 0.029609, 0.030000, 0
0,0, 297174943000000, 0.032413, 0.030000, 0
0,1, 297174943000000, 0.029866, 0.030000, 0
0,2, 297174943000000, 0.024047, 0.030000, 0
1,0, 297174943000000, 0.033783, 0.030000, 0
1,1, 297174943000000, 0.028956, 0.030000, 0
1,2, 297174943000000, 0.024103, 0.030000, 0
2,0, 297174943000000, 0.031538, 0.030000, 0
2,1, 297174943000000, 0.028171, 0.030000, 0
2,2, 297174943000000, 0.023836, 0.030000, 0
3,0, 297174943000000, 0.032426, 0.030000, 0
3,1, 297174943000000, 0.029621, 0.030000, 0
3,2, 297174943000000, 0.027944, 0.030000, 0
0,0, 297174943200000, 0.029246, 0.030000, 0
0,1, 297174943200000, 0.032453, 0.030000, 0
0,2, 297174943200000, 0.027423, 0.030000, 0
1,0, 297174943200000, 0.032852, 0.030000, 0
1,1, 297174943200000, 0.030538, 0.030000, 0
1,2, 297174943200000, 0.030372, 0.030000, 0
2,0, 297174943200000, 0.031729, 0.030000, 0
2,1, 297174943200000, 0.034525, 0.030000, 0
2,2, 297174943200000, 0.028798, 0.030000, 0
3,0, 297174943200000, 0.030713, 0.030000, 0
3,1, 297174943200000, 0.030870, 0.030000, 0
3,2, 297174943200000, 0.027112, 0.030000, 0
0,0, 297174943400000, 0.032083, 0.030000, 0
0,1, 297174943400000, 0.026446, 0.030000, 0
0,2, 297174943400000, 0.026472, 0.030000, 0
1,0, 297174943400000, 0.032386, 0.030000, 0
1,1, 297174943400000, 0.022569, 0.030000, 0
1,2, 297174943400000, 0.025406, 0.030000, 0
2,0, 297174943400000, 0.033345, 0.030000, 0
2,1, 297174943400000, 0.024563, 0.030000, 0
2,2, 297174943400000, 0.028619, 0.030000, 0
3,0, 297174943400000, 0.037216, 0.030000, 0
3,1, 297174943400000, 0.025655, 0.030000, 0
3,2, 297174943400000, 0.027776, 0.030000, 0
0,0, 297174943600000, 0.027622, 0.030000, 0
0,1, 297174943600000, 0.020523, 0.030000, 0
0,2, 297174943600000, 0.022396, 0.030000, 0
1,0, 297174943600000, 0.026313, 0.030000, 0
1,1, 297174943600000, 0.018584, 0.030000, 0
1,2, 297174943600000, 0.020003, 0.030000, 0
2,0, 297174943600000, 0.029712, 0.030000, 0
2,1, 297174943600000, 0.025421, 0.030000, 0
2,2, 297174943600000, 0.026409, 0.030000, 0
3,0, 297174943600000, 0.030188, 0.030000, 0
3,1, 297174943600000, 0.024508, 0.030000, 0
3,2, 297174943600000, 0.021588, 0.030000, 0
0,0, 297174943800000, 0.034151, 0.030000, 0
0,1, 297174943800000, 0.023402, 0.030000, 0
0,2, 297174943800000, 0.025798, 0.030000, 0
1,0, 297174943800000, 0.032036, 0.030000, 0
1,1, 297174943800000, 0.020972, 0.030000, 0
1,2, 297174943800000, 0.026061, 0.030000, 0
2,0, 297174943800000, 0.033736, 0.030000, 0
2,1, 297174943800000, 0.027311, 0.030000, 0
2,2, 297174943800000, 0.027805, 0.030000, 0
3,0, 297174943800000, 0.033974, 0.030000, 0
3,1, 297174943800000, 0.021014, 0.030000, 0
3,2, 297174943800000, 0.026854, 0.030000, 0
0,0, 297174944000000, 0.034495, 0.030000, 0
0,1, 297174944000000, 0.023381, 0.030000, 0
0,2, 297174944000000, 0.021659, 0.030000, 0
1,0, 297174944000000, 0.031978, 0.030000, 0
1,1, 297174944000000, 0.025086, 0.030000, 0
1,2, 297174944000000, 0.023251, 0.030000, 0
2,0, 297174944000000, 0.032828, 0.030000, 0
2,1, 297174944000000, 0.028255, 0.030000, 0
2,2, 297174944000000, 0.027042, 0.030000, 0
3,0, 297174944000000, 0.031487, 0.030000, 0
3,1, 297174944000000, 0.022187, 0.030000, 0
3,2, 297174944000000, 0.020727, 0.030000, 0
0,0, 297174944200000, 0.031748, 0.030000, 0
0,1, 297174944200000, 0.021910, 0.030000, 0
0,2, 297174944200000, 0.028349, 0.030000, 0
1,0, 297174944200000, 0.030489, 0.030000, 0
1,1, 297174944200000, 0.021303, 0.030000, 0
1,2, 297174944200000, 0.024765, 0.030000, 0
2,0, 297174944200000, 0.029454, 0.030000, 0
2,1, 297174944200000, 0.024348, 0.030000, 0
2,2, 297174944200000, 0.025201, 0.030000, 0
3,0, 297174944200000, 0.033164, 0.030000, 0
3,1, 297174944200000, 0.025693, 0.030000, 0
3,2, 297174944200000, 0.024964, 0.030000, 0
0,0, 297174944400000, 0.031834, 0.030000, 0
0,1, 297174944400000, 0.019715, 0.030000, 0
0,2, 297174944400000, 0.027315, 0.030000, 0
1,0, 297174944400000, 0.032665, 0.030000, 0
1,1, 297174944400000, 0.020872, 0.030000, 0
1,2, 297174944400000, 0.031363, 0.030000, 0
2,0, 297174944400000, 0.029227, 0.030000, 0
2,1, 297174944400000, 0.023854, 0.030000, 0
2,2, 297174944400000, 0.027201, 0.030000, 0
3,0, 297174944400000, 0.032542, 0.030000, 0
3,1, 297174944400000, 0.025987, 0.030000, 0
3,2, 297174944400000, 0.031462, 0.030000, 0
0,0, 297174944600000, 0.030417, 0.030000, 0
0,1, 297174944600000, 0.024458, 0.030000, 0
0,2, 297174944600000, 0.028257, 0.030000, 0
1,0, 297174944600000, 0.032292, 0.030000, 0
1,1, 297174944600000, 0.022116, 0.030000, 0
1,2, 297174944600000, 0.030281, 0.030000, 0
2,0, 297174944600000, 0.032034, 0.030000, 0
2,1, 297174944600000, 0.023607, 0.030000, 0
2,2, 297174944600000, 0.025280, 0.030000, 0
3,0, 297174944600000, 0.032231, 0.030000, 0
3,1, 297174944600000, 0.027593, 0.030000, 0
3,2, 297174944600000, 0.027411, 0.030000, 0
0,0, 297174944800000, 0.031168, 0.030000, 0
0,1, 297174944800000, 0.026829, 0.030000, 0
0,2, 297174944800000, 0.025809, 0.030000, 0
1,0, 297174944800000, 0.033566, 0.030000, 0
1,1, 297174944800000, 0.027118, 0.030000, 0
1,2, 297174944800000, 0.029741, 0.030000, 0
2,0, 297174944800000, 0.030517, 0.030000, 0
2,1, 297174944800000, 0.023483, 0.030000, 0
2,2, 297174944800000, 0.024320, 0.030000, 0
3,0, 297174944800000, 0.032075, 0.030000, 0
3,1, 297174944800000, 0.024017, 0.030000, 0
3,2, 297174944800000, 0.023925, 0.030000, 0
0,0, 297174945000000, 0.030084, 0.030000, 0
0,1, 297174945000000, 0.023634, 0.030000, 0
0,2, 297174945000000, 0.024584, 0.030000, 0
